,budget,genres,id,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
3460,17000000.0,"['Horror', 'Drama', 'Mystery', 'Thriller']",1933.0,tt0230600,en,The Others,11.035,"['Cruise/Wagner Productions', 'Canal+', 'Sogecine', 'Las Producciones del Escorpion', 'Lucky Red', 'Dimension Films', 'Miramax']","['ES', 'US', 'FR', 'IT']",2001-08-02,209947037.0,101.0,"['fr', 'en']",Released,The Others,7.6,3671.0
3461,65000000.0,"['Horror', 'Thriller']",100241.0,tt1418377,en,"I, Frankenstein",11.76,"['Sidney Kimmel Entertainment', 'Hopscotch Films', 'Lakeshore Entertainment', 'Lionsgate']","['US', 'AU']",2014-01-22,71154592.0,92.0,['en'],Released,"I, Frankenstein",5.2,1216.0
3464,12000000.0,"['Action', 'Thriller', 'War']",75674.0,tt1591479,en,Act of Valor,12.326,"['Bandito Brothers', 'Relativity Media']",['US'],2012-02-24,81272766.0,110.0,"['en', 'ru']",Released,Act of Valor,6.3,645.0
3465,30000000.0,['Drama'],1947.0,tt0350261,en,An Unfinished Life,11.22,"['Miramax', 'Revolution Studios', 'Initial Entertainment Group (IEG)', 'The Ladd Company', 'Kalis Productions GmbH & Co. Zweite KG', 'Persistent Entertainment', 'Unfinished Films']","['US', 'DE']",2005-09-09,18618284.0,108.0,['en'],Released,An Unfinished Life,6.7,304.0
3466,12000000.0,"['Action', 'Thriller', 'Crime']",1948.0,tt0479884,en,Crank,13.407,"['Lions Gate Films', 'Lakeshore Entertainment', 'RadicalMedia', 'GreeneStreet Films']",['US'],2006-08-31,42931041.0,88.0,"['en', 'es', 'ko']",Released,Crank,6.6,2160.0
3468,0.0,"['Drama', 'Romance']",1950.0,tt0338216,en,Lucky You,9.054,"['Lonely Film Productions GmbH & Co. KG.', 'Village Roadshow Pictures', 'Deuce Three Productions', 'Di Novi Pictures', 'Warner Bros. Pictures']",['US'],2007-05-01,5761917.0,124.0,['en'],Released,Lucky You,5.6,164.0
3471,1.0,"['Comedy', 'Romance']",59296.0,tt1436559,en,"Love, Wedding, Marriage",6.215,"['Chydzik Media Group', '120dB Films', 'Scion Films', 'Voodoo Production Services', 'First Wedding Productions']",['US'],2011-06-03,1378.0,90.0,['en'],Released,"Love, Wedding, Marriage",5.2,124.0
3472,13000000.0,"['Science Fiction', 'Thriller']",1954.0,tt0289879,en,The Butterfly Effect,18.418,"['FilmEngine', 'Katalyst Films', 'BenderSpink', 'New Line Cinema']","['CA', 'US']",2004-01-22,96060858.0,113.0,['en'],Released,The Butterfly Effect,7.5,4363.0
3474,38000000.0,"['Drama', 'Thriller']",1957.0,tt0278435,en,Enough,13.898,['Winkler Films'],['US'],2002-05-21,51801187.0,114.0,['en'],Released,Enough,6.5,589.0
3475,0.0,"['Comedy', 'Documentary']",42918.0,tt1396557,en,Winnebago Man,6.5539999999999985,['Field Guide Media'],['US'],2010-07-09,178174.0,85.0,['en'],Released,Winnebago Man,6.7,55.0
3478,1500000.0,"['Comedy', 'Horror', 'Fantasy']",1961.0,tt0489235,en,My Name Is Bruce,7.982,"['Dark Horse Entertainment', 'Image Entertainment']",['US'],2007-10-01,173066.0,86.0,['en'],Released,My Name Is Bruce,5.9,180.0
3480,19000000.0,['Comedy'],10152.0,tt0329028,en,Dumb and Dumberer: When Harry Met Lloyd,9.941,['New Line Cinema'],['US'],2003-04-14,39267515.0,85.0,['en'],Released,Dumb and Dumberer: When Harry Met Lloyd,4.1,468.0
3483,85000000.0,"['Adventure', 'Action', 'Comedy', 'Thriller']",10159.0,tt0327850,en,The Rundown,11.336,"['IM3 Entertainment', 'Columbia Pictures', 'Universal Pictures', 'WWE Studios', 'Misher Films', 'Strike Entertainment', 'Sony Pictures']",['US'],2003-09-26,80916492.0,104.0,"['pt', 'en']",Released,The Rundown,6.3,1056.0
3484,10000000.0,"['Horror', 'Mystery', 'Thriller']",1970.0,tt0391198,en,The Grudge,12.163,"['Vertigo Entertainment', 'Ghost House Pictures', 'Fellah Pictures', 'Senator International', 'Columbia Pictures']","['JP', 'US']",2004-10-22,183474602.0,92.0,"['en', 'ja']",Released,The Grudge,5.9,1790.0
3487,35000000.0,"['Adventure', 'Comedy', 'Family']",18357.0,tt0276033,en,The Country Bears,5.2120000000000015,['Walt Disney Pictures'],['US'],2002-07-26,18012097.0,88.0,['en'],Released,The Country Bears,4.6,61.0
3489,150000000.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",18360.0,tt1078912,en,Night at the Museum: Battle of the Smithsonian,13.637,"['21 Laps Entertainment', '1492 Pictures', 'Dune Entertainment', 'Moving Picture Company', 'Museum Canada Productions', '20th Century Fox']","['US', 'CA']",2009-05-20,413106170.0,105.0,['en'],Released,Night at the Museum: Battle of the Smithsonian,6.1,4577.0
3490,5000000.0,"['Mystery', 'Horror', 'Thriller']",1977.0,tt1053859,en,The Grudge 3,12.351,"['Ozla Pictures', 'Stage 6 Films', 'Ghost House Pictures']",['US'],2009-05-12,38610009.0,90.0,"['en', 'ja', 'pl']",Released,The Grudge 3,5.3,333.0
3491,130000000.0,"['Adventure', 'Fantasy', 'Action', 'Thriller']",1979.0,tt0486576,en,Fantastic Four: Rise of the Silver Surfer,24.833,"['1492 Pictures', 'Dune Entertainment', 'Bernd Eichinger Productions', '20th Century Fox', 'Constantin Film', 'FortyFour Studios', 'Ingenious Media']","['DE', 'GB', 'US']",2007-06-13,289047763.0,92.0,"['en', 'ja', 'ar', 'zh']",Released,Fantastic Four: Rise of the Silver Surfer,5.5,5373.0
3492,0.0,"['Comedy', 'Family']",10172.0,tt0422774,en,Are We Done Yet?,8.727,"['Revolution Dream Productions', 'Revolution Studios', 'Cube Vision', 'RKO Pictures LLC']",['US'],2007-04-04,58400000.0,92.0,['en'],Released,Are We Done Yet?,5.3,310.0
3493,0.0,"['Horror', 'Thriller', 'Mystery']",83899.0,tt1853739,en,You're Next,9.309,"['HanWay Films', 'Snoot Entertainment']",['US'],2011-09-10,14347000.0,95.0,['en'],Released,You're Next,6.5,1393.0
3495,25000000.0,"['Drama', 'Mystery', 'Thriller']",1985.0,tt0387131,en,The Constant Gardener,8.476,"['Scion Films', 'Studio Babelsberg', 'Epsilon Motion Pictures', 'UK Film Council', 'Focus Features', 'Blue Sky Films', 'Potboiler Productions']","['CN', 'DE', 'GB', 'US']",2005-08-31,82466670.0,129.0,"['de', 'en', 'it', 'sw']",Released,The Constant Gardener,7.1,807.0
3497,16000000.0,"['Drama', 'Thriller']",1988.0,tt0829459,en,A Mighty Heart,8.033999999999999,"['Plan B Entertainment', 'Revolution Films', 'Paramount Vantage']","['FR', 'GB', 'PK', 'US']",2007-06-22,18928871.0,100.0,"['fr', 'ur', 'en']",Released,A Mighty Heart,6.5,187.0
3499,0.0,"['Mystery', 'Crime', 'Drama']",1990.0,tt0842929,en,Paranoid Park,8.509,"['Meno Films', ""Centre national du cinéma et de l'image animée"", 'MK2 Productions']","['FR', 'US']",2007-05-21,486021.0,85.0,['en'],Released,Paranoid Park,6.5,279.0
3502,40000000.0,"['Comedy', 'Romance', 'Drama']",10184.0,tt1001508,en,He's Just Not That Into You,15.011,"['New Line Cinema', 'Flower Films']","['NL', 'US', 'DE']",2009-02-06,178866158.0,129.0,['en'],Released,He's Just Not That Into You,6.4,2248.0
3503,115000000.0,"['Adventure', 'Fantasy', 'Action', 'Thriller']",1995.0,tt0146316,en,Lara Croft: Tomb Raider,16.006,"['Paramount', 'Toho-Towa', 'Mutual Film Company', 'Lawrence Gordon Productions', 'BBC', 'Marubeni', 'Eidos Interactive']","['KH', 'US']",2001-06-11,274703340.0,100.0,['en'],Released,Lara Croft: Tomb Raider,5.8,4139.0
3504,0.0,"['Drama', 'Comedy']",239562.0,tt2465140,en,The Single Moms Club,6.119,"['34th Street Films', 'Tyler Perry Studios']",['US'],2014-03-14,16337881.0,111.0,['en'],Released,The Single Moms Club,5.9,86.0
3505,74500000.0,"['Adventure', 'Drama', 'Family']",1997.0,tt0338512,en,Deux Frères,6.481,"['Pathé Renn Productions', 'Canal+', 'Two Brothers Pictures', 'TF1 Films Production', 'Pathé!']","['FR', 'GB']",2004-04-07,62172050.0,109.0,"['en', 'fr', 'th']",Released,Two Brothers,7.1,502.0
3506,13000000.0,['Comedy'],239563.0,tt2170593,en,St. Vincent,17.833,"['Chernin Entertainment', 'The Weinstein Company', 'Crescendo Productions', 'Goldenlight Films']",['US'],2014-10-09,54837234.0,102.0,['en'],Released,St. Vincent,7.1,1177.0
3508,21000000.0,"['Drama', 'Comedy']",10187.0,tt1027862,en,Swing Vote,7.152,['Touchstone Pictures'],['US'],2008-08-01,17600000.0,120.0,['en'],Released,Swing Vote,5.8,135.0
3509,3500000.0,"['Drama', 'Action', 'Comedy', 'Crime']",34769.0,tt1303828,en,Defendor,9.553,"['Alliance Films', 'Darius Films', 'Insight Film Releasing']","['CA', 'GB', 'US']",2009-09-12,44462.0,101.0,['en'],Released,Defendor,6.4,320.0
3510,21000000.0,"['Drama', 'Crime', 'Thriller']",2001.0,tt0498399,en,We Own the Night,12.586,"['Industry Entertainment', 'Columbia Pictures', '2929 Productions']",['US'],2007-10-09,54926886.0,117.0,"['en', 'ru']",Released,We Own the Night,6.7,716.0
3511,0.0,['Drama'],239566.0,tt2473602,en,Get on Up,8.155,"['Jagged Films', 'Imagine Entertainment', 'Universal Pictures']",['US'],2014-08-01,31911598.0,139.0,['en'],Released,Get on Up,6.7,274.0
3512,165000000.0,"['Fantasy', 'Adventure', 'Animation', 'Family']",10191.0,tt0892769,en,How to Train Your Dragon,24.737,"['DreamWorks Animation', 'Paramount']",['US'],2010-03-10,494878759.0,100.0,['en'],Released,How to Train Your Dragon,7.7,8587.0
3514,0.0,['Drama'],337874.0,tt4437216,en,Goat,6.5710000000000015,"['Killer Films', 'Rabbit Bandini Films', 'Great Point Media']",['US'],2016-09-23,23020.0,102.0,['en'],Released,Goat,5.3,182.0
3515,26000000.0,"['Drama', 'Romance']",239571.0,tt1972779,en,The Best of Me,13.328,['Relativity Media'],['US'],2014-10-16,35926213.0,117.0,['en'],Released,The Best of Me,7.3,1711.0
3516,35000000.0,['Comedy'],239573.0,tt2358925,en,Unfinished Business,11.046,"['Studio Babelsberg', 'Regency Enterprises', 'New Regency Pictures', 'Escape Artists']",['US'],2015-03-05,14431253.0,91.0,['en'],Released,Unfinished Business,5.2,534.0
3517,150000000.0,"['Action', 'Adventure', 'Family', 'Fantasy']",10196.0,tt0938283,en,The Last Airbender,12.363,"['Paramount', 'Nickelodeon Movies', 'Blinding Edge Pictures', 'Industrial Light & Magic', 'The Kennedy/Marshall Company']",['US'],2010-06-30,318502923.0,103.0,['en'],Released,The Last Airbender,4.6,2418.0
3518,80000000.0,"['Drama', 'Music', 'Romance']",10197.0,tt0875034,en,Nine,11.432,"['Relativity Media', 'The Weinstein Company']","['IT', 'US']",2009-12-03,53825515.0,112.0,"['en', 'fr', 'it']",Released,Nine,5.6,360.0
3520,30000000.0,"['Animation', 'Family']",51162.0,tt1449283,en,Winnie the Pooh,11.755,"['Walt Disney Animation Studios', 'Walt Disney Pictures']",['US'],2011-04-13,14460000.0,63.0,['en'],Released,Winnie the Pooh,6.9,496.0
3525,35000000.0,"['Comedy', 'Romance']",2018.0,tt0209475,en,The Wedding Planner,9.412,"['Tapestry Films', 'Dee Gee Entertainment', 'IMF Internationale Medien und Film GmbH & Co. Produktions KG', 'Intermedia Films', 'Prufrock Pictures', 'Columbia Pictures']",['US'],2001-01-26,94728529.0,103.0,['en'],Released,The Wedding Planner,5.7,972.0
3528,50000000.0,"['Comedy', 'Romance']",2022.0,tt0280590,en,Mr. Deeds,9.961,"['Happy Madison Productions', 'New Line Cinema', 'Out of the Blue... Entertainment', 'Columbia Pictures']",['US'],2002-06-28,171269535.0,96.0,['en'],Released,Mr. Deeds,5.7,1335.0
3531,110000000.0,"['Drama', 'History', 'War', 'Action']",2024.0,tt0187393,en,The Patriot,14.193,"['Centropolis Entertainment', 'Mutual Film Company', 'Global Entertainment Productions GmbH & Company Medien KG', 'Columbia Pictures', 'Sony Pictures']","['DE', 'US']",2000-06-28,215294342.0,165.0,['en'],Released,The Patriot,7.1,2229.0
3532,52000000.0,"['Mystery', 'Drama', 'Thriller', 'Crime']",2026.0,tt0340163,en,Hostage,11.613,"['Yari Film Group', 'Miramax', 'Cheyenne Enterprises', 'Stratus Film Co.', 'Syndicate Films International', 'Equity Pictures Medienfonds GmbH & Co. KG II', 'Hostage GmbH']","['DE', 'US']",2005-03-10,77944725.0,113.0,['en'],Released,Hostage,6.3,975.0
3533,0.0,"['Comedy', 'Drama']",403431.0,tt5805752,en,Brigsby Bear,6.952000000000001,"['3311 Productions', 'Lord Miller', 'Kablamo!', 'YL Pictures']",['US'],2017-07-27,532669.0,97.0,['en'],Released,Brigsby Bear,7.3,219.0
3535,15000000.0,"['Crime', 'Thriller', 'Horror', 'Drama']",18405.0,tt0844708,en,The Last House on the Left,14.255,"['Rogue Pictures', 'Film Afrika Worldwide', 'Sean S. Cunningham Films']",['US'],2009-03-13,32721635.0,110.0,['en'],Released,The Last House on the Left,6.4,922.0
3537,24000000.0,"['Drama', 'History', 'Thriller']",493551.0,tt5208252,en,Operation Finale,7.972,"['Automatik Entertainment', 'Metro-Goldwyn-Mayer']",['US'],2018-08-29,17506878.0,124.0,"['en', 'he', 'es', 'de']",Released,Operation Finale,6.7,383.0
3538,160000000.0,"['Action', 'Drama', 'Science Fiction']",124905.0,tt0831387,en,Godzilla,17.692999999999994,"['RatPac-Dune Entertainment', 'Toho Company, Ltd.', 'Legendary Entertainment', 'Disruption Entertainment', 'Warner Bros. Pictures']","['JP', 'US']",2014-05-14,529076069.0,123.0,"['en', 'ja']",Released,Godzilla,6.1,5650.0
3540,45000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",2034.0,tt0139654,en,Training Day,14.173,"['WV Films II', 'Village Roadshow Pictures', 'NPV Entertainment', 'Outlaw Productions (I)', 'Warner Bros. Pictures']","['AU', 'US']",2001-10-05,104876233.0,122.0,"['en', 'ru', 'es', 'ko']",Released,Training Day,7.4,3240.0
3541,21000000.0,['Comedy'],34803.0,tt1321509,en,Death at a Funeral,10.166,"['Parabolic Pictures', 'Screen Gems']",['US'],2010-04-15,49050886.0,92.0,['en'],Released,Death at a Funeral,5.7,541.0
3544,35000000.0,"['Comedy', 'Romance']",34806.0,tt1212436,en,The Back-Up Plan,12.081,"['Escape Artists', 'CBS Films']",['US'],2010-04-23,77477008.0,106.0,['en'],Released,The Back-Up Plan,6.0,914.0
3548,10000000.0,"['Animation', 'Action', 'Family']",59387.0,tt0289408,en,The Powerpuff Girls Movie,7.119,"['Warner Bros. Pictures', 'Cartoon Network Studios']",['US'],2002-07-03,11411644.0,77.0,['en'],Released,The Powerpuff Girls Movie,6.1,117.0
3549,40000000.0,"['Romance', 'Drama', 'Mystery']",2044.0,tt0410297,en,The Lake House,12.836,"['Sound for Film', 'Village Roadshow Pictures', 'Vertigo Entertainment', 'Warner Bros. Pictures']",['US'],2006-06-16,114830111.0,99.0,['en'],Released,The Lake House,6.8,1571.0
3552,120000000.0,"['Action', 'Science Fiction']",2048.0,tt0343818,en,"I, Robot",30.069000000000006,"['Mediastream Vierte Film GmbH & Co. Vermarktungs KG', 'Davis Entertainment', 'Laurence Mark Productions', 'Canlaws Productions', '20th Century Fox', 'Overbrook Entertainment']","['US', 'DE']",2004-07-15,347234916.0,115.0,['en'],Released,"I, Robot",6.9,7738.0
3556,34000000.0,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",198663.0,tt1790864,en,The Maze Runner,33.516,"['Ingenious Media', 'Gotham Group', 'Dayday Films', 'Temple Hill Entertainment', 'TSG Entertainment', '20th Century Fox']",['US'],2014-09-10,348319861.0,113.0,['en'],Released,The Maze Runner,7.1,11598.0
3557,500000.0,"['Drama', 'Comedy']",2056.0,tt0340377,en,The Station Agent,10.394,"['Next Wednesday Productions', 'SenArt Films']",['US'],2003-01-26,8679814.0,88.0,['en'],Released,The Station Agent,7.5,348.0
3558,22000000.0,['Western'],2055.0,tt0316356,en,Open Range,9.126,"['Tig Productions', 'Touchstone Pictures', 'Cobalt Media Group', 'Beacon Pictures']",['US'],2003-08-29,68296293.0,139.0,['en'],Released,Open Range,7.2,526.0
3560,90000000.0,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",116745.0,tt0359950,en,The Secret Life of Walter Mitty,14.385,"['Ingenious Media', 'TSG Entertainment', 'Samuel Goldwyn Films', 'New Line Cinema', 'Big Screen Productions', 'Down Productions', '20th Century Fox', 'Red Hour']",['US'],2013-12-18,188133322.0,114.0,['en'],Released,The Secret Life of Walter Mitty,7.1,5307.0
3561,0.0,"['Action', 'Crime', 'Thriller', 'Drama']",51209.0,tt1416801,en,Kill the Irishman,11.73,"['Anchor Bay Films', 'Dundee Entertainment', 'Code Entertainment', 'Sweet William Productions']",['US'],2011-03-10,1188194.0,106.0,['en'],Released,Kill the Irishman,6.9,324.0
3566,41300000.0,"['Comedy', 'Crime']",2069.0,tt0190138,en,The Whole Nine Yards,12.251,"['Franchise Pictures', 'Morgan Creek Productions', 'Nine Yards Productions', 'Rational Packaging Company', 'Lansdown Films', 'Warner Bros. Pictures']","['CA', 'US']",2000-02-18,106371651.0,98.0,"['en', 'fr', 'es']",Released,The Whole Nine Yards,6.4,1040.0
3567,0.0,"['Comedy', 'Drama']",346134.0,tt2693580,en,Miss Stevens,6.567,"['Gilbert Films', 'Anonymous Content', 'Beachside Films']",['US'],2016-03-12,4611.0,86.0,['en'],Released,Miss Stevens,6.7,117.0
3568,0.0,['Documentary'],288789.0,tt3675568,en,Merchants of Doubt,5.029,['Participant Media'],['US'],2014-11-08,192400.0,96.0,['en'],Released,Merchants of Doubt,7.8,53.0
3571,15000000.0,['Horror'],2082.0,tt0373883,en,Halloween,10.727,"['Dimension Films', 'Nightfall Productions', 'Spectacle Entertainment Group']",['US'],2007-08-31,80253908.0,109.0,['en'],Released,Halloween,6.1,1211.0
3572,40000000.0,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",34851.0,tt1424381,en,Predators,13.209,"['Troublemaker Studios', 'Davis Entertainment', 'Dune Entertainment III', '20th Century Fox']",['US'],2010-07-03,126248813.0,107.0,"['en', 'es', 'ru']",Released,Predators,6.1,2210.0
3574,25000000.0,"['Action', 'Crime', 'Thriller']",2085.0,tt0165929,en,Romeo Must Die,15.219,"['Silver Pictures', 'Warner Bros. Pictures']",['US'],2000-03-20,91036760.0,115.0,"['en', 'zh']",Released,Romeo Must Die,6.0,625.0
3576,30000000.0,"['Fantasy', 'Comedy', 'Romance']",59436.0,tt1605783,en,Midnight in Paris,12.255,"['Pontchartrain Productions', 'Gravier Productions', 'Mediapro', 'Versátil Cinema', 'Televisió de Catalunya']","['ES', 'US']",2011-05-11,151119219.0,94.0,"['en', 'fr', 'de', 'es']",Released,Midnight in Paris,7.5,4541.0
3578,8000000.0,"['Romance', 'Comedy', 'Drama', 'Horror']",10288.0,tt0457572,en,Fido,6.777,"['Lions Gate Films', 'Astral Media', 'Anagram Pictures']",['CA'],2006-09-07,426224.0,91.0,['en'],Released,Fido,6.5,246.0
3579,15000000.0,"['Comedy', 'Music']",10186.0,tt1031969,en,The Rocker,10.878,['Fox Atomic'],['US'],2008-08-20,8762890.0,102.0,"['en', 'fr']",Released,The Rocker,5.8,328.0
3580,170000000.0,"['Action', 'Adventure', 'Science Fiction']",100402.0,tt1843866,en,Captain America: The Winter Soldier,15.084,['Marvel Studios'],['US'],2014-03-20,714766572.0,136.0,['en'],Released,Captain America: The Winter Soldier,7.7,12328.0
3582,72000000.0,"['Action', 'Drama', 'Thriller']",2100.0,tt0272020,en,The Last Castle,13.044,['DreamWorks Pictures'],['US'],2001-10-19,27642707.0,131.0,['en'],Released,The Last Castle,7.0,599.0
3584,19000000.0,"['Horror', 'Thriller']",10294.0,tt0452702,en,Vacancy,14.438,"['Screen Gems', 'Hal Lieberman Company']",['US'],2007-04-20,35300645.0,80.0,['en'],Released,Vacancy,6.2,774.0
3589,27000000.0,"['Adventure', 'Comedy', 'Drama', 'Family']",10188.0,tt1018785,en,The Sisterhood of the Traveling Pants 2,8.065,[],['US'],2008-08-06,44352417.0,117.0,['en'],Released,The Sisterhood of the Traveling Pants 2,6.2,549.0
3590,27000000.0,"['Action', 'Comedy']",10189.0,tt0910936,en,Pineapple Express,10.809,"['Columbia Pictures', 'Apatow Productions', 'Relativity Media', 'Sony Pictures']",['US'],2008-08-06,101624843.0,111.0,"['en', 'ko']",Released,Pineapple Express,6.6,2250.0
3591,12500000.0,"['Horror', 'Mystery']",26688.0,tt1232783,en,Sorority Row,11.446,"['Karz Entertainment', 'Summit Entertainment', 'House Row Productions']",['US'],2009-09-09,27206120.0,101.0,['en'],Released,Sorority Row,5.4,331.0
3592,137000000.0,"['Adventure', 'Action', 'Animation', 'Fantasy', 'Science Fiction', 'Thriller']",2114.0,tt0173840,en,Final Fantasy: The Spirits Within,13.513,"['Square Pictures', 'Columbia Pictures', 'Chris Lee Productions']","['JP', 'US']",2001-07-02,85131830.0,106.0,['en'],Released,Final Fantasy: The Spirits Within,6.0,836.0
3593,144000000.0,"['Action', 'Fantasy', 'Comedy']",43074.0,tt1289401,en,Ghostbusters,17.17,"['Ghostcorps', 'Columbia Pictures', 'Village Roadshow Pictures', 'LStar Capital', 'Feigco Entertainment', 'Pascal Pictures', 'The Montecito Picture Company']",['US'],2016-07-14,229147509.0,116.0,['en'],Released,Ghostbusters,5.4,4202.0
3594,50000000.0,"['Thriller', 'Crime', 'Drama']",2116.0,tt0313443,en,Out of Time,9.019,"['Monarch Pictures', 'Original Film', 'Metro-Goldwyn-Mayer']",['US'],2003-10-03,55495563.0,105.0,['en'],Released,Out of Time,6.2,607.0
3595,5000000.0,"['Comedy', 'Drama', 'Romance']",370755.0,tt5247022,en,Paterson,10.205,"['Inkjet Productions', 'Amazon Studios', 'K5 Film', 'Animal Kingdom']","['FR', 'DE', 'US']",2016-11-17,2152738.0,118.0,['en'],Released,Paterson,7.1,892.0
3598,24000000.0,"['Comedy', 'War']",10313.0,tt1234548,en,The Men Who Stare at Goats,11.37,"['Ruby Films', 'BBC Films', 'Smoke House Pictures']","['GB', 'US']",2009-10-17,68729358.0,93.0,['en'],Released,The Men Who Stare at Goats,6.0,1416.0
3599,40000000.0,"['Comedy', 'Thriller', 'Crime']",2122.0,tt0327247,en,The Whole Ten Yards,13.327,"['Nine Yards Two Productions', 'Nine Yards Productions', 'Cheyenne Enterprises', 'Franchise Pictures', 'MHF Zweite Academy Film', 'Eclipse Catering']",['US'],2004-04-07,26155781.0,98.0,"['en', 'he', 'hu']",Released,The Whole Ten Yards,5.6,519.0
